c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
sail,planes,sailplanes,1,44.720001,55.919998,64.360001,9.5,-0.273374779,-0.297993891,0
gang,plank,gangplank,1,30.742857,32.205883,54.411766,5.28,-0.37769637,-0.401260937,0
gang,planks,gangplanks,1,34.82143,43.214287,55.035713,5.28,-0.37769637,-0.401260937,0
egg,plant,eggplant,1,45.289474,15.289474,84.789474,5.28,-0.37769637,-0.401260937,0
lead,plant,leadplant,1,44.391304,41.130436,78.260872,6.09,-0.37376577,-0.395456584,0
pie,plant,pieplant,1,35,33.720001,67.440002,11.4,-0.090125111,-0.012551385,0
shin,plaster,shinplaster,1,38.923077,53.846153,52.846153,7.93,-0.373373769,-0.398179894,0
book,plate,bookplate,1,38.363636,57.849998,59.5,6.3,-0.376617486,-0.400726054,0
face,plate,faceplate,1,49.285713,54.142857,57.392857,11.4,-0.090125111,-0.012551385,0
foot,plate,footplate,1,43.888889,57.96154,57.76923,7.33,-0.376223719,-0.400082958,0
book,plates,bookplates,1,40.708332,67.391304,44.391304,6.3,-0.376617486,-0.400726054,0
horse,play,horseplay,1,44.578949,22.131578,83.578949,11.4,-0.090125111,-0.012551385,0
monkey,pod,monkeypod,1,45.964287,49.57143,61.642857,8.63,-0.360633751,-0.380821114,0
sickle,pod,sicklepod,1,40.80645,41.19355,62.225807,11.4,-0.090125111,-0.012551385,0
fringe,pod,fringepod,1,39.870968,41.612904,56.516129,11.4,-0.090125111,-0.012551385,0
bladder,pod,bladderpod,1,39.409092,58.954544,58.590908,10.1,-0.325397845,-0.362006552,0
satin,pod,satinpod,1,24.541666,42.416668,51.708332,7.93,-0.373373769,-0.398179894,0
blue,point,bluepoint,1,41.863636,53.200001,61.5,11.4,-0.090125111,-0.012551385,0
silver,point,silverpoint,1,49.07143,57.107143,66.35714,10.1,-0.325397845,-0.362006552,0
slow,poke,slowpoke,1,38.513512,88.513512,15.72973,5.53,-0.377533919,-0.401330445,0
cow,poke,cowpoke,1,31.444445,53,43.333332,5.53,-0.377533919,-0.401330445,0
slow,pokes,slowpokes,1,45.185184,90.074074,13.148149,5.53,-0.377533919,-0.401330445,0
ridge,pole,ridgepole,1,42,47.92857,64.571426,11.4,-0.090125111,-0.012551385,0
may,pole,maypole,1,24.102564,32.743591,58.487179,8.63,-0.360633751,-0.380821114,0
tad,pole,tadpole,1,23.193548,25.67742,12.67742,6.09,-0.37376577,-0.395456584,0
tad,poles,tadpoles,1,26.354839,21.193548,12.419354,6.09,-0.37376577,-0.395456584,0
ridge,poles,ridgepoles,1,43.119999,54.16,67.720001,11.4,-0.090125111,-0.012551385,0
may,poles,maypoles,1,36.107143,35.07143,67.714287,8.63,-0.360633751,-0.380821114,0
black,poll,blackpoll,1,39.969696,50.757576,66.060608,6.3,-0.376617486,-0.400726054,0
red,poll,redpoll,1,36.848484,52.090908,63.636364,6.09,-0.37376577,-0.395456584,0
horse,pond,horsepond,1,42.366665,40.333332,74.300003,11.4,-0.090125111,-0.012551385,0
mill,pond,millpond,1,42.041668,36.347828,70.478264,9.5,-0.273374779,-0.297993891,0
mill,ponds,millponds,1,45.692307,44,75.192307,9.5,-0.273374779,-0.297993891,0
corn,pone,cornpone,1,31.083334,48.25,33.583332,7.93,-0.373373769,-0.398179894,0
arches,pore,archespore,1,25.727272,42.636364,41.696968,11.3,-0.111067123,-0.090136392,0
stern,post,sternpost,1,46.119999,40.52,70.68,7.93,-0.373373769,-0.398179894,0
crack,pot,crackpot,1,37.625,29.975,46.775002,6.3,-0.376617486,-0.400726054,0
fuss,pot,fusspot,1,38.145832,58.208332,46.583332,11.3,-0.111067123,-0.090136392,0
stink,pot,stinkpot,1,41.5,51.107143,47.964287,6.3,-0.376617486,-0.400726054,0
jack,pot,jackpot,1,36.794872,19.23077,41.333332,6.3,-0.376617486,-0.400726054,0
tali,pot,talipot,1,32.766666,38.299999,69.300003,10.5,-0.249337375,-0.250089546,0
sex,pot,sexpot,1,32.5,48.392857,36.142857,10.3,-0.311981537,-0.338283345,0
stock,pot,stockpot,1,46.977272,54.68182,67.022728,6.3,-0.376617486,-0.400726054,0
fuss,pots,fusspots,1,34.366665,51.833332,46.200001,11.3,-0.111067123,-0.090136392,0
crack,pots,crackpots,1,40.241379,40.862068,52.448277,6.3,-0.376617486,-0.400726054,0
jack,pots,jackpots,1,43.555557,27.481482,38,6.3,-0.376617486,-0.400726054,0
sex,pots,sexpots,1,38.16,47.32,41.959999,10.3,-0.311981537,-0.338283345,0
eel,pout,eelpout,1,27.466667,50.666668,30.566668,9.5,-0.273374779,-0.297993891,0
horn,pout,hornpout,1,31,49.206898,42.241379,7.93,-0.373373769,-0.398179894,0
candle,power,candlepower,1,47.945946,67.675674,63.837837,11.4,-0.090125111,-0.012551385,0
camel,pox,camelpox,1,44.416668,36.208332,69.541664,9.5,-0.273374779,-0.297993891,0
cow,pox,cowpox,1,48.971428,49.114285,66.400002,5.53,-0.377533919,-0.401330445,0
small,pox,smallpox,1,44.522728,52.295456,64.5,9.5,-0.273374779,-0.297993891,0
chicken,pox,chickenpox,1,41.648647,17.270269,71.054054,7.93,-0.373373769,-0.398179894,0
lam,preys,lampreys,1,24.370371,28.038462,36.5,11.8,-0.147604401,-0.173810312,0
blue,print,blueprint,1,45.628571,55.235294,77.382355,11.4,-0.090125111,-0.012551385,0
off,prints,offprints,1,40.720001,32.599998,69.639999,3.26,-0.378390317,-0.401474157,0
pit,prop,pitprop,1,25.76,35.25,39.916668,7.33,-0.376223719,-0.400082958,0
cow,puncher,cowpuncher,1,31.719999,47.48,35.200001,5.53,-0.377533919,-0.401330445,0
cow,punchers,cowpunchers,1,31.038462,51.23077,42.46154,5.53,-0.377533919,-0.401330445,0
hush,puppy,hushpuppy,1,41.933334,28.4,37.566666,5.91,-0.377590424,-0.401026418,0
cut,purse,cutpurse,1,31.892857,39.32143,53.5,7.33,-0.376223719,-0.400082958,0
pickle,puss,picklepuss,1,29.366667,32.166668,31.9,11.4,-0.090125111,-0.012551385,0
sour,puss,sourpuss,1,47.833332,68.900002,32.066666,10.1,-0.325397845,-0.362006552,0
sour,pusses,sourpusses,1,35.080002,58.119999,32.200001,10.1,-0.325397845,-0.362006552,0
head,quarters,headquarters,1,41.615383,43.307693,47.282051,6.83,-0.376892945,-0.401330903,0
hind,quarters,hindquarters,1,46.174999,68.625,46.275002,6.83,-0.376892945,-0.401330903,0
jack,rabbit,jackrabbit,1,41.972973,19.864864,89.702705,8.04,-0.374957663,-0.40066605,0
jack,rabbits,jackrabbits,1,49.875,20.916666,82.25,8.04,-0.374957663,-0.40066605,0
head,race,headrace,1,49.115383,54.076923,68.07692,10.7,-0.120393912,-0.154098324,0
mill,race,millrace,1,35.074074,35.814816,53.333332,8.53,-0.338743521,-0.352658988,0
mill,races,millraces,1,44.133335,52.099998,50.666668,8.53,-0.338743521,-0.352658988,0
rick,rack,rickrack,1,30.633333,28.433332,37.366665,8.04,-0.374957663,-0.40066605,0
horse,radish,horseradish,1,27.5,11.275,66.324997,13.9,4.159634197,3.652748198,0
horse,radishes,horseradishes,1,34.925926,12.888889,75.777779,13.9,4.159634197,3.652748198,0
muck,raking,muckraking,1,43.923077,62.576923,62.576923,8.04,-0.374957663,-0.40066605,0
musk,rat,muskrat,1,33.692307,26.410257,70.589745,8.04,-0.374957663,-0.40066605,0
ear,reach,earreach,1,45.888889,56.888889,53.148148,11,0.02748212,-0.129362951,0
check,rein,checkrein,1,38.291668,48.5,36.708332,8.04,-0.374957663,-0.40066605,0
spare,rib,sparerib,1,45.26923,47.884617,68.269234,13.9,4.159634197,3.652748198,0
spare,ribs,spareribs,1,34.783783,41.945946,75.081078,13.9,4.159634197,3.652748198,0
hay,rick,hayrick,1,26.5,58.444443,36.185184,8.97,-0.371749262,-0.395628695,0
hay,ricks,hayricks,1,36.299999,57.466667,41.799999,8.97,-0.371749262,-0.395628695,0
loosest,rife,loosestrife,2,26.833334,42.033333,42.633335,12.2,0.222991517,0.235683856,0
thimble,rig,thimblerig,1,26.4,41.5,57.900002,13.9,4.159634197,3.652748198,0
hay,rig,hayrig,1,48.166668,64.199997,66.800003,8.97,-0.371749262,-0.395628695,0
cock,roach,cockroach,1,30.78125,10.4375,82,8.04,-0.374957663,-0.40066605,0
cock,roaches,cockroaches,1,45.551723,7.8620691,62.931034,8.04,-0.374957663,-0.40066605,0
sea,robin,searobin,1,38.083332,64.708336,58.375,13.3,1.817012357,1.937807054,0
bed,rock,bedrock,1,46.636364,29.045454,84.772728,10.7,-0.120393912,-0.154098324,0
ram,rod,ramrod,1,31.78125,32.5625,56.84375,5.81,-0.242844645,-0.401296321,0
ram,rods,ramrods,1,48.166668,39.833332,65.458336,5.81,-0.242844645,-0.401296321,0
board,room,boardroom,1,48.37838,42.513512,92.486488,10.7,-0.120393912,-0.154098324,0
ball,room,ballroom,1,39.179485,26.666666,92.410255,8.53,-0.338743521,-0.352658988,0
tap,room,taproom,1,49.06818,51.477272,81.431816,12.2,0.112339647,0.236197783,0
ward,room,wardroom,1,41.282051,48.615383,80.897438,10.7,-0.120393912,-0.154098324,0
state,room,stateroom,1,41.153847,47.358974,73.358971,13.9,4.159634197,3.652748198,0
tap,rooms,taprooms,1,41.653847,34.423077,76.153847,12.2,0.112339647,0.236197783,0
strong,rooms,strongrooms,1,47.233334,55.533333,80.333336,11.3,-0.089088606,0.081740946,0
briar,root,briarroot,1,44.875,43.291668,79.5,11,0.02748212,-0.129362951,0
colic,root,colicroot,1,39.866665,43.099998,68.599998,11.2,-0.134038003,-0.133566205,0
blood,root,bloodroot,1,45.5,41.366665,64.699997,10.7,-0.120393912,-0.154098324,0
alum,root,alumroot,1,27.346153,35.307693,69.46154,5.81,-0.242844645,-0.401296321,0
flag,root,flagroot,1,44,29.703703,76.703705,11.3,-0.089088606,0.081740946,0
snake,root,snakeroot,1,38.82143,35.185184,72.037041,13.9,4.159634197,3.652748198,0
papoose,root,papooseroot,1,36.439999,52.759998,72.160004,13.9,4.159634197,3.652748198,0
stone,root,stoneroot,1,42.333332,39.757576,74.57576,13.9,4.159634197,3.652748198,0
putty,root,puttyroot,1,31.4,37.333332,65.666664,8.97,-0.371749262,-0.395628695,0
fever,root,feverroot,1,39.708332,34.833332,80.333336,11,0.02748212,-0.129362951,0
arrow,root,arrowroot,1,30.324324,37.270271,54.783783,9.53,-0.284513246,-0.319595203,0
orris,root,orrisroot,1,38.57143,35.952381,74.85714,8.72,-0.37489233,-0.396245224,0
bread,root,breadroot,1,39.555557,26.296297,78.259262,10.7,-0.120393912,-0.154098324,0
finger,root,fingerroot,1,35.766666,32.833332,76.333336,11,0.02748212,-0.129362951,0
squaw,root,squawroot,1,35.625,37.659573,67.978722,9.53,-0.284513246,-0.319595203,0
pink,root,pinkroot,1,46.695652,63.217392,76.04348,8.04,-0.374957663,-0.40066605,0
man,root,manroot,1,42.586208,36.931034,74.344826,8.38,-0.366955201,-0.396689414,0
tap,roots,taproots,1,48.299999,42.766666,79.133331,12.2,0.112339647,0.236197783,0
rock,rose,rockrose,1,44.275864,46.655174,65.344826,8.04,-0.374957663,-0.40066605,0
prim,roses,primroses,1,45.52,29.559999,81.480003,5.81,-0.242844645,-0.401296321,0
heart,rot,heartrot,2,45.392857,64.964287,60.607143,12.2,0.222991517,0.235683856,0
hedge,rows,hedgerows,1,48.25,70.583336,70.375,13.9,4.159634197,3.652748198,0
penny,royal,pennyroyal,1,40.851852,49.888889,45.925926,8.97,-0.371749262,-0.395628695,0
hearth,rugs,hearthrugs,1,46,50.19355,66.129036,10.6,-0.199427935,-0.221289133,0
mill,run,millrun,1,33.759998,55.560001,51.119999,8.53,-0.338743521,-0.352658988,0
rum,runner,rumrunner,1,44.413792,51.724136,59.206898,5.81,-0.242844645,-0.401296321,0
gun,runners,gunrunners,1,47.03846,65.230766,60.153847,8.38,-0.366955201,-0.396689414,0
gun,running,gunrunning,1,48.82143,54.357143,54.714287,8.38,-0.366955201,-0.396689414,0
bull,rush,bullrush,1,45.612904,51.451614,56.483871,8.53,-0.338743521,-0.352658988,0
grip,sack,gripsack,1,48.633335,56.400002,71.466667,10.2,-0.273012797,-0.300015819,0
gunny,sack,gunnysack,1,28.589743,36.23077,64.53846,10.7,-0.09635121,0.01442177,0
hop,sack,hopsack,1,33.639999,43.48,54.560001,10.2,-0.273012797,-0.300015819,0
hop,sacking,hopsacking,1,38.909092,54.939392,55.18182,10.2,-0.273012797,-0.300015819,0
gunny,sacks,gunnysacks,1,23.038462,29.576923,53.73077,10.7,-0.09635121,0.01442177,0
gaff,sail,gaffsail,2,33.466667,34.833332,71.166664,8.16,-0.373559175,-0.397396751,0
para,sail,parasail,2,46.444443,41.740742,83.777779,13,1.306484599,1.432781427,0
lug,sail,lugsail,2,36.900002,40.233334,60.833332,10.3,-0.241733977,-0.182062803,0
head,sail,headsail,2,43.82143,38.892857,69.35714,11,-0.135056851,0.061003165,0
stay,sail,staysail,2,35.192307,47.923077,63.23077,10.7,-0.09635121,0.01442177,0
sprit,sail,spritsail,1,36.535713,49.666668,77.962959,12.2,-0.011308278,0.246067977,0
para,sailing,parasailing,2,46.035713,28.392857,76,13,1.306484599,1.432781427,0
lug,sails,lugsails,2,34.400002,41.200001,66.300003,10.3,-0.241733977,-0.182062803,0
name,sake,namesake,1,47,70.216217,45.108109,13.4,1.573218026,1.990441865,0
rip,saw,ripsaw,1,49.612904,50.903225,78,10.2,-0.273012797,-0.300015819,0
jig,saw,jigsaw,1,42.419353,29.161291,44.645161,10.3,-0.241733977,-0.182062803,0
see,saw,seesaw,1,26.066668,13.4,14.2,13.4,1.573218026,1.990441865,0
buck,saw,bucksaw,1,49.799999,41.5,84.633331,10.5,-0.170755389,-0.196073156,0
pit,saw,pitsaw,1,49.200001,50.833332,73.76667,12.2,-0.011308278,0.246067977,0
gang,saw,gangsaw,1,42.599998,31.466667,70.699997,10.3,-0.241733977,-0.182062803,0
fret,saw,fretsaw,1,31.037037,32.346153,58.576923,12.2,-0.011308278,0.246067977,0
buck,saws,bucksaws,1,41,40.84,69.400002,10.5,-0.170755389,-0.196073156,0
see,saws,seesaws,1,34.625,11.978724,20.276596,13.4,1.573218026,1.990441865,0
fret,saws,fretsaws,1,28.888889,37.26923,60.76923,12.2,-0.011308278,0.246067977,0
jig,saws,jigsaws,1,47.958332,26.913044,30,10.3,-0.241733977,-0.182062803,0
whip,saws,whipsaws,1,45.137932,48,70.310349,10.2,-0.273012797,-0.300015819,0
rip,saws,ripsaws,1,41.4375,43.255318,71.489365,10.2,-0.273012797,-0.300015819,0
hear,say,hearsay,1,47.918919,58.972973,58.270271,12.5,0.359919785,0.43043049,0
sooth,saying,soothsaying,1,34.964287,54.714287,65.85714,9.32,-0.352606568,-0.36694474,0
four,score,fourscore,2,36.592594,46.148148,45.740742,12.5,0.359919785,0.43043049,0
butter,scotch,butterscotch,1,39.136364,52.295456,30.75,12.5,0.359919785,0.43043049,0
hop,scotch,hopscotch,1,44.233334,84.933334,12.8,10.2,-0.273012797,-0.300015819,0
hop,scotches,hopscotches,1,43.653847,80.115387,27.807692,10.2,-0.273012797,-0.300015819,0
jack,screw,jackscrew,2,48.111111,28.666666,84.222221,10.5,-0.170755389,-0.196073156,0
air,screw,airscrew,2,39.119999,44,60.639999,12.5,0.359919785,0.43043049,0
set,screw,setscrew,2,44.566666,53.133335,74.26667,12.2,-0.011308278,0.246067977,0
thumb,screws,thumbscrews,2,45.84,40,71.160004,10.2,-0.337196708,-0.362878327,0
golden,seal,goldenseal,1,49.962963,58.111111,68.629631,12.4,0.097973356,0.118726289,0
country,seat,countryseat,1,43.333332,48.913044,70.217392,10.7,-0.09635121,0.01442177,0
rape,seed,rapeseed,1,35.560001,9.04,86.559998,13.4,1.573218026,1.990441865,0
moon,seed,moonseed,1,39.67857,29.071428,75.964287,12.4,0.097973356,0.118726289,0
drop,seed,dropseed,1,43.166668,44.066666,78.533333,10.2,-0.273012797,-0.300015819,0
worm,seed,wormseed,1,45.444443,33.185184,72.222221,10.6,-0.281652701,-0.290127074,0
heart,seed,heartseed,1,46.533333,37.133335,78.633331,12.2,-0.011308278,0.246067977,0
bone,set,boneset,1,48.233334,67.400002,54.866665,13.4,1.573218026,1.990441865,0
summer,set,summerset,1,47.639999,74.199997,46.400002,12.5,0.359919785,0.43043049,0
type,setter,typesetter,1,48.416668,47.652172,58.173912,13.4,1.573218026,1.990441865,0
toad,shade,toadshade,1,27.347826,30.782608,47.086956,11,-0.135056851,0.061003165,0
night,shade,nightshade,1,42.045456,58.863636,46.659092,12.2,-0.011308278,0.246067977,0
cam,shaft,camshaft,2,41.357143,45.142857,65.25,10.6,-0.281652701,-0.290127074,0
crank,shafts,crankshafts,2,46.576923,47.96154,58.76923,10.5,-0.170755389,-0.196073156,0
cam,shafts,camshafts,2,33.200001,31.92,54.880001,10.6,-0.281652701,-0.290127074,0
hind,shank,hindshank,2,44.451614,62.903225,61.903225,11,-0.135056851,0.061003165,0
red,shank,redshank,2,43.962963,70.370369,56.925926,11,-0.135056851,0.061003165,0
green,shank,greenshank,2,38.103447,58.862068,57.068966,12.4,0.097973356,0.118726289,0
sheep,shank,sheepshank,1,28.964285,50.17857,41.82143,10.2,-0.273012797,-0.300015819,0
spindle,shanks,spindleshanks,2,33.78788,58.78788,57.848484,13.4,1.573218026,1.990441865,0
plough,share,ploughshare,2,40.655174,59.655174,55.448277,9.32,-0.352606568,-0.36694474,0
plow,share,plowshare,2,32.366665,61.400002,50.799999,10,-0.310351733,-0.312624323,0
plow,shares,plowshares,2,48.551723,55.620689,47.793102,10,-0.310351733,-0.312624323,0
card,sharp,cardsharp,2,41.655174,58.517242,50.862068,11,-0.135056851,0.061003165,0
card,sharper,cardsharper,2,36.642857,61.785713,45.17857,11,-0.135056851,0.061003165,0
card,sharpers,cardsharpers,2,46.172413,61.607143,61.57143,11,-0.135056851,0.061003165,0
card,sharps,cardsharps,2,32.030304,54.81818,47.030304,11,-0.135056851,0.061003165,0
spoke,shave,spokeshave,2,23.799999,34.119999,32.52,13.4,1.573218026,1.990441865,0
draw,shave,drawshave,2,38.400002,46.900002,54.666668,10,-0.310351733,-0.312624323,0
water,shed,watershed,1,47.5,71.340912,55.977272,12.5,0.359919785,0.43043049,0
ground,sheets,groundsheets,1,41.727272,69.095238,58.380951,11,-0.135056851,0.061003165,0
cockle,shell,cockleshell,2,40.5,39.1875,74.03125,13.4,1.573218026,1.990441865,0
pot,sherd,potsherd,2,30.903225,56.741936,44.516129,12.2,-0.011308278,0.246067977,0
gum,shield,gumshield,1,39.653847,42.153847,59.653847,10.6,-0.281652701,-0.290127074,0
red,shift,redshift,1,42,52.229168,59.354168,11,-0.135056851,0.061003165,0
make,shifts,makeshifts,1,43,67.633331,32.200001,13.4,1.573218026,1.990441865,0
moon,shine,moonshine,1,32.18919,25.783783,26.027027,12.4,0.097973356,0.118726289,0
moon,shiner,moonshiner,1,44.708332,35.791668,36.083332,12.4,0.097973356,0.118726289,0
moon,shiners,moonshiners,1,30.142857,31.321428,26.428572,12.4,0.097973356,0.118726289,0
moon,shines,moonshines,1,40.208332,35.782608,38.95652,12.4,0.097973356,0.118726289,0
showman,ship,showmanship,1,46.551723,69.482758,19.448277,12.4,0.097973356,0.118726289,0
swordsman,ship,swordsmanship,1,38.48148,85.037041,24.592592,12.4,0.097973356,0.118726289,0
airman,ship,airmanship,1,38.84,59.291668,51.041668,12.4,0.097973356,0.118726289,0
chairman,ship,chairmanship,1,42.931034,68.793106,33.482758,12.4,0.097973356,0.118726289,0
horseman,ship,horsemanship,1,35.064518,62.870968,19.838709,12.4,0.097973356,0.118726289,0
gum,shoe,gumshoe,2,41.586208,39.517242,47.379311,10.6,-0.281652701,-0.290127074,0
gum,shoes,gumshoes,2,46.5,30.75,72.89286,10.6,-0.281652701,-0.290127074,0
crap,shooter,crapshooter,2,46.17857,39.5,45.142857,10.2,-0.273012797,-0.300015819,0
trouble,shooter,troubleshooter,2,48.3125,71.71875,31.25,13.4,1.573218026,1.990441865,0
crap,shooters,crapshooters,2,38.200001,38.959999,46.439999,10.2,-0.273012797,-0.300015819,0
trouble,shooters,troubleshooters,2,48.357143,70.714287,27.678572,13.4,1.573218026,1.990441865,0
bull,shot,bullshot,2,43.592594,44.259258,64.370369,11.3,-0.164960138,-0.113493392,0
hot,shot,hotshot,2,42.73077,51.115383,36.884617,12.2,-0.011308278,0.246067977,0
mug,shot,mugshot,2,41.363636,32.952381,52.714287,10.3,-0.241733977,-0.182062803,0
pot,shot,potshot,2,48.900002,39.599998,51.166668,12.2,-0.011308278,0.246067977,0
grape,shot,grapeshot,2,32.307693,35.307693,51.307693,13.4,1.573218026,1.990441865,0
ear,shot,earshot,2,37.931034,84.428574,19.142857,12.5,0.359919785,0.43043049,0
hot,shots,hotshots,2,45.57143,20.607143,30.142857,12.2,-0.011308278,0.246067977,0
mug,shots,mugshots,2,38.857143,19.571428,54.5,10.3,-0.241733977,-0.182062803,0
way,side,wayside,1,45.485714,54.14706,55.823528,10.7,-0.09635121,0.01442177,0
ring,side,ringside,1,40.307693,47.717949,58.564102,10.3,-0.241733977,-0.182062803,0
iron,side,ironside,1,38.363636,58.43182,54.06818,12.4,0.097973356,0.118726289,0
silver,sides,silversides,2,43.25,68.285713,54.857143,12.5,0.359919785,0.43043049,0
way,sides,waysides,2,48.666668,44.484848,57.030304,10.7,-0.09635121,0.01442177,0
bomb,sight,bombsight,1,48.375,69.925003,59.474998,10.2,-0.337196708,-0.362878327,0
corn,silk,cornsilk,2,48.333332,51.444443,64.222221,12.4,0.097973356,0.118726289,0
quick,silver,quicksilver,1,33.514286,30.911764,44.705883,10.5,-0.170755389,-0.196073156,0
die,sinker,diesinker,1,25.875,38.25,56.75,13.4,1.573218026,1.990441865,0
bed,sits,bedsits,2,49.785713,78.464287,52.857143,11,-0.135056851,0.061003165,0
fence,sitter,fencesitter,1,44.173912,51.695652,52.739132,13.4,1.573218026,1.990441865,0
baby,sitters,babysitters,1,49.07143,79.214287,39.57143,10.7,-0.09635121,0.01442177,0
cheap,skate,cheapskate,1,26.09091,87.840912,11.090909,10.2,-0.273012797,-0.300015819,0
cheap,skates,cheapskates,1,41.18182,91.545456,15.227273,10.2,-0.273012797,-0.300015819,0
doe,skin,doeskin,2,45.612904,51.419353,74.967743,13.4,1.573218026,1.990441865,0
water,skin,waterskin,2,44.035713,62.214287,65.60714,12.5,0.359919785,0.43043049,0
coon,skin,coonskin,2,34.67857,36.535713,62.535713,12.4,0.097973356,0.118726289,0
kid,skin,kidskin,2,37.923077,42.76923,53.884617,11,-0.135056851,0.061003165,0
wine,skin,wineskin,2,47,56.766666,49.599998,13.4,1.573218026,1.990441865,0
coon,skins,coonskins,2,39.185184,56.703705,58.037037,12.4,0.097973356,0.118726289,0
